step,sim_time_s,cmd,x_m,y_m,yaw_fused,yaw_imu,left_enc,right_enc,ds,dtheta_enc
138,4.416,RIGHT,9.552722963723546e-10,1.162547961883283e-09,-1.0069643625966862,-1.015788720306958,-8.493601371402725,8.493602120746075,-2.007473440951424e-10,-0.04147856430427065
139,4.448,RIGHT,2.8498978200775962e-09,-2.130285733929997e-09,-1.048677683819144,-1.0531366018874542,-8.365789190601767,8.365790116642538,3.798994554268104e-09,-0.04147864132412579
140,4.48,RIGHT,4.667430632548869e-09,-5.6158489129773375e-09,-1.090139521617391,-1.0898188291156699,-8.237976775544094,8.237977884420982,3.930976494401911e-09,-0.041478716350969155
141,4.5120000000000005,RIGHT,6.091106922400138e-09,-8.64411333056554e-09,-1.1313294151681978,-1.1258403804092991,-8.11016414678273,8.110165411298112,3.34622766128001e-09,-0.04147879011706448
142,4.5440000000000005,RIGHT,6.635409044349447e-09,-9.936801600942411e-09,-1.172265783254686,-1.1619646311695775,-7.982352352463815,7.982353682216756,1.4026074876202776e-09,-0.04147853398570429
143,4.5760000000000005,RIGHT,6.0195126408387196e-09,-8.289404728084175e-09,-1.2130251588352594,-1.1993756248435423,-7.854542979316308,7.854544227266351,-1.7587623024617471e-09,-0.041477772106453516
144,4.6080000000000005,RIGHT,5.542831841828304e-09,-6.836953395460824e-09,-1.2536813979198063,-1.2380854735921158,-7.7267357420776435,7.726736918926642,-1.5286724494752157e-09,-0.041477077207056914
145,4.64,RIGHT,5.1992439786386215e-09,-5.626109411687076e-09,-1.2943053282635542,-1.2781077218473362,-7.598930474542497,7.59893159284971,-1.2586483912405133e-09,-0.04147643594460141
146,4.672,RIGHT,4.4282459406482085e-09,-2.417875994996118e-09,-1.3349501566412936,-1.319157810171028,-7.471126583898273,7.47112754873685,-3.2995756743189886e-09,-0.041476004507753336
147,4.704,RIGHT,4.1822558924243205e-09,-1.1740394602795272e-09,-1.3755486248354103,-1.3588575469243793,-7.343319744961583,7.343320650826783,-1.2679276118615634e-09,-0.04147694597890763
148,4.736,RIGHT,4.030193810851519e-09,-1.99328353260471e-10,-1.4160364760176778,-1.397229602201339,-7.2155106171910806,7.2155114771725035,-9.865012006067542e-10,-0.0414776866462854
149,4.768,RIGHT,3.936827945515162e-09,6.129378998170306e-10,-1.4563536786259423,-1.4342935176583327,-7.087699707325919,7.087700529278756,-8.176146101303294e-10,-0.04147826371182294
150,4.8,RIGHT,4.0743054734167845e-09,-1.2327758426160902e-09,-1.4964488659995057,-1.4701628828720923,-6.9598875137603935,6.9598884217981904,1.850826650360432e-09,-0.0414786601697431
151,4.832,RIGHT,4.0782620252441835e-09,-1.3476435543655131e-09,-1.5363655178950462,-1.5066992908457897,-6.832077295382388,6.832078208766037,1.149358321191063e-10,-0.04147803226655404
152,4.864,RIGHT,4.078124761050592e-09,-1.3733004096267585e-09,-1.576146276451668,-1.5439095892078536,-6.704268946283749,6.704269860860758,2.565722244038393e-11,-0.041477426306296195
153,4.896,RIGHT,4.078470247284093e-09,-1.3656342040959598e-09,-1.615831987209369,-1.5818009446260197,-6.5764624715848505,6.57646338580493,-7.673986446299352e-12,-0.041476818262087704
154,4.928,RIGHT,4.081134277765599e-09,-1.3342440738783832e-09,-1.6554618550589502,-1.6203820247895815,-6.448657980491269,6.448658893246094,-3.150297340701047e-11,-0.04147617470586387
155,4.96,RIGHT,4.087292590624508e-09,-1.2849464399533572e-09,-1.6950735985136047,-1.6596632312885096,-6.320855732192024,6.320856642636114,-4.968079636916145e-11,-0.041475446992817626
156,4.992,RIGHT,4.09776003446337e-09,-1.2216573778024673e-09,-1.7347035982290966,-1.6996569768448364,-6.193056221300546,6.1930571287609695,-6.414883294697526e-11,-0.04147455873571612
157,5.024,RIGHT,4.11318964713645e-09,-1.1469199778090102e-09,-1.7743870282894962,-1.7403780063452994,-6.065260347206659,6.065261251117617,-7.631351063228098e-11,-0.04147337858377847
158,5.056,RIGHT,4.134226875855826e-09,-1.062188986554778e-09,-1.814157938196444,-1.7818437666933031,-5.937469782021665,5.937470681871994,-8.73035272547229e-11,-0.0414716557755341
159,5.088,RIGHT,4.1616940094933546e-09,-9.678259802210744e-10,-1.8540491878955696,-1.824074836153389,-5.809687871549107,5.809688766828305,-9.827929789429923e-11,-0.04146884715924006
160,5.12,RIGHT,4.197009191650066e-09,-8.624235372439157e-10,-1.8940918834138942,-1.8670954296698616,-5.681922248566975,5.68192313867588,-1.111613110588161e-10,-0.041463561504852656
161,5.152,RIGHT,4.2437596156342605e-09,-7.39532800887524e-10,-1.93431263633916,-1.9109340032974267,-5.554194694259493,5.5541955782529175,-1.3148283243419323e-10,-0.0414512072958834
162,5.184,RIGHT,4.3179588851437604e-09,-5.65934966683681e-10,-1.9747153543630298,-1.9556239892449947,-5.426601738425689,5.426602613638174,-1.8879020005288516e-10,-0.04140752671429262
163,5.216,RIGHT,4.896455278739275e-09,6.507277903709364e-10,-2.014634608927096,-2.001204704257686,-5.301416719898047,5.301417532450437,-1.3471920211338695e-09,-0.04062609165192946
164,5.248,RIGHT,4.203857124603513e-09,-6.602377339426796e-10,-2.056835766644329,-2.047722489815994,-5.16990025489964,5.169901136413622,1.4826742086686273e-09,-0.04268080386609258
165,5.28,RIGHT,4.315135270315249e-09,-4.691149925627419e-10,-2.0980501059699317,-2.095208710905727,-5.042441772774529,5.042442644002106,-2.2115769935868168e-10,-0.04136388643424515
166,5.312,STOP,4.390899952382153e-09,-3.5059997523549615e-10,-2.139600974359171,-2.1416655890882947,-4.914741959989091,4.9147428246742,-1.4066305975904414e-10,-0.041442204456127445
167,5.344,STOP,3.8849488205998586e-09,-1.1418935718022579e-09,-2.1396819607266404,-2.141674092379994,-4.914815468457642,4.914816376827351,9.39218879558618e-10,2.3862666917610932e-05
168,5.376,STOP,3.9468414037812324e-09,-1.0451119285616887e-09,-2.1397600239564962,-2.141534263131082,-4.914862671263258,4.9148635742897175,-1.1487984297172455e-10,1.5317779332949553e-05
169,5.408,STOP,3.994149406635597e-09,-9.71148276663105e-10,-2.1398338641472736,-2.1414230980898634,-4.914892882383566,4.9148937813263505,-8.779902582741692e-11,9.803700937671897e-06
170,5.44,STOP,4.024341334448387e-09,-9.239519103047942e-10,-2.139902860925837,-2.141333014161028,-4.914912217730135,4.914913114067002,-5.60272210847604e-11,6.274444341534249e-06
171,5.472,STOP,4.043552400562546e-09,-8.939251887901305e-10,-2.1399669045227876,-2.1412600255545593,-4.914924591608556,4.914925486287449,-3.564644535099854e-11,4.015404721804477e-06
172,5.5040000000000004,STOP,4.055789119251693e-09,-8.748018072375245e-10,-2.1400262118526587,-2.141201869696769,-4.914932509469948,4.914933403092872,-2.2703325885954855e-11,2.5693987663671607e-06
173,5.5360000000000005,STOP,4.063567533844094e-09,-8.626472742668115e-10,-2.140081121417749,-2.1411556380295367,-4.914937575437053,4.914938468388796,-1.4430398653794204e-11,1.6439407931616326e-06
174,5.5680000000000005,STOP,4.068507253831949e-09,-8.549293442269771e-10,-2.1401320157784065,-2.1411189901417296,-4.914940816225656,4.914941708751195,-9.163366065927266e-12,1.051658464564137e-06
175,5.6000000000000005,STOP,4.071629873347302e-09,-8.500510005326829e-10,-2.1401792523064618,-2.1410895271140595,-4.91494288912979,4.914943781385928,-5.7921489826597675e-12,6.726723444324237e-07
176,5.632,LEFT,4.073602667864197e-09,-8.469692805442778e-10,-2.1402231664348514,-2.141065707859213,-4.914944214698981,4.914945106784928,-3.659086811326526e-12,4.301571026488204e-07
177,5.664,LEFT,4.042279419284188e-09,-9.006972964619902e-10,-2.0986194688231823,-2.095729746130196,-5.042673002090544,5.042673897069143,6.219200588547524e-11,0.04145160694361697
178,5.696,LEFT,3.9992280977881735e-09,-9.821977660941377e-10,-2.0567752041109615,-2.048676018088836,-5.170298207125808,5.170299106391493,9.217235395070356e-11,0.04141799176368819
179,5.728,LEFT,3.6009636200603477e-09,-1.8209077510673366e-09,-2.0141252285884086,-2.0016976193469147,-5.299704128193954,5.2997050706441025,9.284659568953302e-10,0.04199589082563209
180,5.76,LEFT,3.7465687825442535e-09,-1.4778333104468613e-09,-1.9721694524122222,-1.955740251966397,-5.426322004014843,5.42632292913038,-3.726941576534526e-10,0.041091081415879804
181,5.792,LEFT,3.754723395412323e-09,-1.456098354696941e-09,-1.9297285133087887,-1.910746249448316,-5.554020797983575,5.554021722019374,-2.3214349279682134e-11,0.041441872584461095
182,5.824,STOP,3.767497762885674e-09,-1.4170792788192217e-09,-1.8871863463329839,-1.8666643291366907,-5.6817818002640665,5.68178272239024,-4.105694517003711e-11,0.04146206080757888
183,5.856,STOP,3.6934578061542927e-09,-1.6440162608465347e-09,-1.8861654270182362,-1.8664541394059644,-5.681730899689731,5.68173183291868,2.3870967513791685e-10,-1.6516875371830746e-05
184,5.888,STOP,3.7063793721482237e-09,-1.6042789902757924e-09,-1.8851864773136349,-1.8663849151393743,-5.68169821876827,5.6816991500537135,-4.178537471589685e-11,-1.0606199307016806e-05
185,5.92,STOP,3.7140342767273516e-09,-1.580662946200103e-09,-1.8842501907710854,-1.8663317182318544,-5.681677293714547,5.681678223845307,-2.482569438908923e-11,-6.790959515230287e-06
186,5.952,STOP,3.718851290370199e-09,-1.5657566310437256e-09,-1.8833563574272074,-1.8662908980826425,-5.681663893932049,5.68166482333419,-1.5665307273610016e-11,-4.3487268886902595e-06
187,5.984,STOP,3.721890281517465e-09,-1.5563249693080017e-09,-1.882504181506298,-1.866259914672946,-5.681655310962336,5.681656239903585,-9.909173037659752e-12,-2.7854913722308617e-06
188,6.016,STOP,3.723803081415382e-09,-1.5503719500310053e-09,-1.8816925063787382,-1.8662367656893413,-5.681649811098308,5.68165073974873,-6.2527787392295406e-12,-1.784908724463664e-06
189,6.048,STOP,3.7250024069165383e-09,-1.5466294824439016e-09,-1.8809199614180712,-1.866219862267949,-5.681646284630446,5.68164721309808,-3.929942149478191e-12,-1.1444682867648036e-06
190,6.08,STOP,3.725740279428082e-09,-1.5443211321005523e-09,-1.8801850218302125,-1.8662072168496266,-5.681644021837975,5.681644950192893,-2.4234143580769192e-12,-7.3435848796817e-07
191,6.112,STOP,3.726188974578782e-09,-1.542914050067825e-09,-1.879486093274381,-1.866197488133085,-5.681642568332645,5.68164349661887,-1.4768910538987005e-12,-4.7171476297899374e-07
192,6.144,RIGHT,3.726461500248827e-09,-1.5420574592125247e-09,-1.8788215814389553,-1.8661900889994565,-5.681641632977112,5.681642561221528,-8.988982891393693e-13,-3.035561267876279e-07
193,6.176,RIGHT,3.650371338634721e-09,-1.751187432350677e-09,-1.919748490907604,-1.9097071999740456,-5.553901155786999,5.5539020943822175,2.2254226196213867e-10,-0.041455398465151796
194,6.208,RIGHT,3.5575555115236294e-09,-1.9769610755571493e-09,-1.96083596425939,-1.9541899181819915,-5.426216553698357,5.4262175036474165,2.44107590478132e-10,-0.04143726525059647
195,6.24,RIGHT,3.872153809921835e-09,-1.2928030432230516e-09,-2.001797053076841,-1.9996300967433511,-5.299647828478436,5.29964874340315,-7.530234409115766e-10,-0.04107513915079257
196,6.272,RIGHT,3.2313779287153423e-09,-2.544531065797993e-09,-2.0439288739861263,-2.0460529018058513,-5.170167470864072,5.1701684511937405,1.4062065184158867e-09,-0.042020029971404756
197,6.304,STOP,3.216922567610027e-09,-2.5700755077235013e-09,-2.085757749479711,-2.0934969086462023,-5.042531294581079,5.042532276275906,2.93509110245449e-11,-0.04142155132692683
198,6.336,STOP,3.1359059400372003e-09,-2.713117962162595e-09,-2.086129600618063,-2.093669154245172,-5.042608225415028,5.04260921475601,1.643923286386389e-10,2.4967473601166514e-05
199,6.368,STOP,3.1584255181451634e-09,-2.6733912539766232e-09,-2.086493498249312,-2.093711771243776,-5.042657564157675,5.042658551374678,-4.56655531166984e-11,1.6011473722779503e-05
200,6.4,STOP,3.1721743922599014e-09,-2.6491568402154073e-09,-2.08684617506957,-2.09374179276774,-5.042689150423774,5.04269013634483,-2.786284891702084e-11,1.0250427014293852e-05
201,6.432,STOP,3.180851212028832e-09,-2.6338747613774652e-09,-2.087185729208536,-2.0937619369779097,-5.042709371131843,5.042710356235525,-1.757353507156653e-11,6.5620594220761675e-06
202,6.464,STOP,3.186328759872209e-09,-2.6242347192797264e-09,-2.087511163746978,-2.0937742370364414,-5.042722316016776,5.042723300604758,-1.1087557982832083e-11,4.200897845699371e-06
203,6.496,STOP,3.1897769061272258e-09,-2.618170650234258e-09,-2.087822064925548,-2.093780286838595,-5.042730603432896,5.042731587696419,-6.975861666073352e-12,2.689448432591852e-06
204,6.5280000000000005,STOP,3.191938357198731e-09,-2.614372042779984e-09,-2.08811839341168,-2.093781351680626,-5.0427359095404105,5.0427368936006545,-4.370502182378952e-12,1.7219490763087582e-06
205,6.5600000000000005,STOP,3.1932205146859706e-09,-2.612120213394259e-09,-2.088400416489791,-2.09377980694027,-5.0427393075633935,5.042740291503113,-2.591266756723418e-12,1.1027350717125083e-06
206,6.5920000000000005,STOP,3.193928539262306e-09,-2.6108774977911288e-09,-2.088668463655326,-2.093774780212535,-5.0427414841016684,5.042742467974865,-1.4302590223304025e-12,7.063374759517991e-07
207,6.6240000000000006,STOP,3.1943339255709627e-09,-2.6101663897811464e-09,-2.0889229578129456,-2.0937669459997186,-5.042742878726505,5.04274386256163,-8.185430111530272e-13,4.5258905242072927e-07
208,6.656000000000001,STOP,3.1945891059271796e-09,-2.609719016565436e-09,-2.0891644764744286,-2.093758842104703,-5.042743772515384,5.042744756326553,-5.150337933906309e-13,2.9005589992584316e-07
209,6.688,FORWARD,3.1947576602172935e-09,-2.6094236704374767e-09,-2.0893936888863767,-2.0937522574880476,-5.0427443454641026,5.042745329259455,-3.400586479069896e-13,1.859355082647005e-07
210,6.72,FORWARD,-0.004082801534277978,-0.007150393423287346,-2.0896120878478617,-2.0937559625640234,-4.851256986639821,5.234230837445677,0.008233916640725834,-3.002922134552008e-07
211,6.752,FORWARD,-0.008157058764593503,-0.014282384970038892,-2.0898191330502027,-2.093766553562236,-4.6602428960664435,5.425249326846353,0.008213700469442128,7.137719766520844e-07
212,6.784,FORWARD,-0.012243661965888122,-0.02143271420453231,-2.090016320044936,-2.0937616739436637,-4.4687136942178745,5.616778139790002,0.008235747318032692,-6.31053266115202e-08
213,6.816,FORWARD,-0.016329456821686683,-0.028578523894118968,-2.0902035053492853,-2.0937598234733934,-4.27728523203669,5.808206536237393,0.008231422460514375,-1.066623805133635e-08
214,6.848,FORWARD,-0.02041634199470658,-0.03572329289164784,-2.0903812568013893,-2.093758475737727,-4.0858652144410685,5.999626534808272,0.008231060347579748,-3.087033858361757e-09
215,6.88,FORWARD,-0.024504360292360586,-0.04286724542075921,-2.090550007641714,-2.093756251042338,-3.894448597562506,6.191043144367532,0.008230914368413191,-1.1876604063417497e-09
216,6.912,FORWARD,-0.02859346816260471,-0.05001044713843577,-2.0907102092589027,-2.0937540300960635,-3.7030345501993116,6.382457188523018,0.00823080396765163,-5.204959956226411e-10
217,6.944,FORWARD,-0.03268361845814711,-0.05715295010940348,-2.090862300824809,-2.0937520357655868,-3.511622560356824,6.5738691768048785,0.008230715529673478,-2.5323384636612443e-10
218,6.976,FORWARD,-0.03677476506722514,-0.06429480132288815,-2.0910066965532605,-2.093750212454226,-3.3202122079114966,6.765279528296719,0.008230645134649108,-1.5471676612821978e-10
219,7.008,FORWARD,-0.04086686298487173,-0.07143604277175299,-2.091143813789227,-2.093749041424974,-3.128803162114476,6.956688574143166,0.008230588970334548,8.020104496662463e-12
220,7.04,FORWARD,-0.0449598686034113,-0.07857671229756169,-2.091274049788158,-2.093748537282434,-2.9373951602343285,7.148096577163295,0.008230544105355947,1.8497812034732874e-10
221,7.072,FORWARD,-0.04905373967901897,-0.0857168444110657,-2.091397748951788,-2.0937480358154263,-2.7459879907644185,7.339503747526702,0.00823050830641633,1.4498264355314473e-10
222,7.104,FORWARD,-0.053148435430894675,-0.09285647074475974,-2.0915152389662617,-2.0937475513832484,-2.5545814844924952,7.530910254493393,0.008230479784630196,1.1273583612758024e-10
223,7.136,FORWARD,-0.057243916608740314,-0.09999562036712889,-2.091626835772681,-2.093747176030068,-2.363175506515745,7.7223162327735535,0.00823045705952358,4.923259782032856e-11
224,7.168,FORWARD,-0.06134014551814585,-0.10713432009780902,-2.091732839040593,-2.09374690130828,-2.1717699498314125,7.913721789515413,0.008230438938663123,9.334553570357522e-12
225,7.2,FORWARD,-0.06543708602420566,-0.11427259482287055,-2.091833529836558,-2.0937466549047756,-1.9803647287362023,8.105127010592742,0.0082304245067096,-2.9014133862765896e-12
226,7.232,FORWARD,-0.06953470353081995,-0.12141046769343475,-2.0919291750938287,-2.093746434898471,-1.7889597749569863,8.296531964344876,0.008230413011924016,-4.394486608986665e-12
227,7.264,FORWARD,-0.07363296496017392,-0.12854796031220125,-2.0920200283465418,-2.093746240163034,-1.597555034131501,8.487936705175208,0.008230403855600083,7.865301701342088e-13
228,7.296,FORWARD,-0.0777318387217252,-0.13568509289023736,-2.0921063304104095,-2.0937460698034234,-1.406150462977004,8.679341276387937,0.008230396560895357,9.448979858508748e-12
229,7.328,FORWARD,-0.08183129467366997,-0.14282188438007867,-2.0921883100137935,-2.0937459228436404,-1.2147460270269044,8.870745712456607,0.008230390748403538,1.9239628234395357e-11
230,7.36,FORWARD,-0.08593130407883375,-0.14995835258921186,-2.092266184390098,-2.0937457980822267,-1.0233416988302053,9.062150040829222,0.008230386116240248,2.854481588206144e-11
231,7.392,FORWARD,-0.09003183955675469,-0.15709451427756668,-2.0923401598388662,-2.093745694055905,-0.8319374565196991,9.253554283363677,0.008230382424166668,3.633886954448831e-11
232,7.424,FORWARD,-0.09413287503337622,-0.1642303852419478,-2.0924104322602712,-2.0937456090671915,-0.6405332826733828,9.44495845746955,0.008230379480972072,4.211678176025067e-11
233,7.456,FORWARD,-0.09823438568945503,-0.17136598038973885,-2.092477187666057,-2.093745541244621,-0.44912916340868386,9.636362577015998,0.008230377134439654,4.571772729780965e-11
234,7.488,FORWARD,-0.10233634790854436,-0.17850131380375,-2.0925406026686266,-2.093745488614522,-0.2577250876617775,9.827766653053876,0.008230375263372875,4.72143550671139e-11
235,7.5200000000000005,FORWARD,-0.1064387392252078,-0.18563639879970478,-2.0926008449492213,-2.093745449171147,-0.06632104661428,10.019170694390255,0.008230373771253328,4.687499078620224e-11
236,7.5520000000000005,FORWARD,-0.11054153827396129,-0.19277124797757447,-2.0926580737058575,-2.0937454209378683,0.12508296676323102,10.21057470804539,0.008230372581201911,4.5048595357177964e-11
237,7.5840000000000005,FORWARD,-0.11464472473930819,-0.19990587326772888,-2.092712440081361,-2.093745402016244,0.31648695807457095,10.40197869961632,0.008230371631968793,4.2122097214826115e-11
238,7.6160000000000005,FORWARD,-0.11874827930713634,-0.2070402859726988,-2.0927640875718603,-2.093745390622382,0.5078909317874738,10.593382673566339,0.008230370874752813,3.847538770813297e-11
239,7.648000000000001,FORWARD,-0.12285218361765358,-0.21417449680517675,-2.0928131524160998,-2.0937453851117502,0.6992948914639687,10.784786633455322,0.008230370270657789,3.4479298347251774e-11
240,7.68,FORWARD,-0.1269564202199829,-0.22130851592277925,-2.0928597639659854,-2.0937453839942557,0.8906988399435056,10.976190582123131,0.008230369788667926,3.0549737268205866e-11
241,7.712,FORWARD,-0.13106097252860077,-0.22844235296016788,-2.092904045040394,-2.0937453859418262,1.0821027794978308,11.167594521835635,0.008230369404236838,2.56668245357737e-11
242,7.744,FORWARD,-0.13516582478112416,-0.23557601705805412,-2.092946112255768,-2.0937453897904565,1.2735067119196046,11.358998454400961,0.008230369097222636,2.329331696080531e-11
